Jurisdictions,EffectiveDate,ValidThroughDate,pmp2012,access_Prescribers,access_Dispensers,access_RegulatoryBoards,access_MedicalExaminer/Coroner,access_DrugCourts,access_None,prescriber-access_Currentpatients,prescriber-access_Prospectivepatients,prescriber-access_Formerpatients,prescriber-access_None,dispenser-access_Currentpatients,dispenser-access_Prospectivepatients,dispenser-access_Formerpatients,dispenser-access_None,delegate,patient-access,instate-yn,instate-le_TherearenorestrictionsonlawenforcementaccesstoPDMPdata,instate-le_Lawenforcementhasaccessforactiveinvestigations,instate-le_Lawenforcementmustbegrantedaccessbysubpoena,instate-le_Lawenforcementmustbegrantedaccessbyissuanceofwarrant/judicialfindingofprobablecause,pdmp-outstate,outstate-le_NorestrictionsonlawenforcementaccesstoPDMPdata,outstate-le_Lawenforcementhasaccessforactiveinvestigations,outstate-le_Lawenforcementmustbegrantedaccessbysubpoena,outstate-le_Lawenforcementmustbegrantedaccessbyissuanceofwarrant/judicialfindingofprobablecause,table_type,Jurisdictions:1,EffectiveDate:1,ValidThroughDate:1,pmp2012:1,agency_Lawenforcement,agency_DepartmentofHealth/HHS,agency_Consumerprotectionagency,agency_Professionallicensingauthority(e.g.PharmacyorMedicalBoard),agency_AttorneyGeneral,agency_Other,pmp-funding_Appropriationprovisions,pmp-funding_Chargingfees,pmp-funding_Grants,pmp-funding_Gifts,pmp-funding_Nofundingprovisionsincludedinthelaw,oversight,evaluation,purge-time,proactive-permit,proactive-actionrequire_Mustreporttolawenforcement,proactive-actionrequire_Mustreporttoprofessionallicensingbody,proactive-actionrequire_Mustreporttoprescriberordispenser,proactive-actionrequire_Permittedtoreporttolawenforcement,proactive-actionrequire_Permittedtoreporttoprofessionallicensingbody,proactive-actionrequire_Permittedtoreporttoprescriberordispenser,proactive-actionrequire_Other,foia,research,pdmp-research,table_type:1,Jurisdictions:2,EffectiveDate:2,ValidThroughDate:2,pmp2012:2,agency_Lawenforcement:1,agency_DepartmentofHealth/HHS:1,agency_Consumerprotectionagency:1,agency_Professionallicensingauthority(e.g.PharmacyorMedicalBoard):1,agency_AttorneyGeneral:1,agency_Other:1,pmp-funding_Appropriationprovisions:1,pmp-funding_Chargingfees:1,pmp-funding_Grants:1,pmp-funding_Gifts:1,pmp-funding_Nofundingprovisionsincludedinthelaw:1,oversight:1,evaluation:1,purge-time:1,proactive-permit:1,proactive-actionrequire_Mustreporttolawenforcement:1,proactive-actionrequire_Mustreporttoprofessionallicensingbody:1,proactive-actionrequire_Mustreporttoprescriberordispenser:1,proactive-actionrequire_Permittedtoreporttolawenforcement:1,proactive-actionrequire_Permittedtoreporttoprofessionallicensingbody:1,proactive-actionrequire_Permittedtoreporttoprescriberordispenser:1,proactive-actionrequire_Other:1,foia:1,research:1,pdmp-research:1,table_type:2
"Pennsylvania","1998-01-01","2015-01-25","1","0","0","0","0","1","0","0","0","0","0","1","0","0","4","0",".",".",".",".",".",".",".","0","0",".","admin","Pennsylvania","1998-01-01","2015-01-25","1","0","0","0","0","1","0","0","0","0","0","1","0","0","4","0",".",".",".",".",".",".",".","0","0",".","admin","Pennsylvania","1998-01-01","2015-01-25","1","0","0","0","0","0","1",".",".",".",".",".",".",".",".","0","0","0",".",".",".",".","0",".",".",".",".","access"
"Pennsylvania","2015-01-26","2015-06-29","1","0","0","0","0","1","0","0","0","0","0","1","1","0","4","0",".",".",".",".",".",".",".","0","0",".","admin","Pennsylvania","2015-01-26","2015-06-29","1","0","0","0","0","1","0","0","0","0","0","1","1","0","4","0",".",".",".",".",".",".",".","0","0",".","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rhode Island","2013-06-24","2014-05-26","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","admin","Rhode Island","2013-06-24","2014-05-26","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","admin","Rhode Island","2013-06-24","2014-05-26","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","access"
"Rhode Island","2013-06-24","2014-05-26","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","admin","Rhode Island","2013-06-24","2014-05-26","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","access","Rhode Island","2013-06-24","2014-05-26","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","admin"
"Rhode Island","1998-01-01","1999-06-27","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","1","0","0","0","1","1","1","admin","Rhode Island","1998-01-01","1999-06-27","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0",".",".",".",".","access","Rhode Island","1998-01-01","1999-06-27","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","1","0","0","0","1","1","1","admin"
"Rhode Island","1998-01-01","1999-06-27","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","1","0","0","0","1","1","1","admin","Rhode Island","1998-01-01","1999-06-27","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","1","0","0","0","1","1","1","admin","Rhode Island","1998-01-01","1999-06-27","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0",".",".",".",".","access"
"Rhode Island","2014-07-17","2014-10-12","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","1","1","1","admin","Rhode Island","2014-07-17","2014-10-12","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","1","1","1","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rhode Island","2016-06-28","2016-07-01","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","admin","Rhode Island","2016-06-28","2016-07-01","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Carolina","2006-06-14","2014-06-05","1","0","1","0","0","0","0","0","0","0","0","1","0","0","4","1","1","1","0","0","0","0","0","1","1","1","admin","South Carolina","2006-06-14","2014-06-05","1","0","1","0","0","0","0","0","0","0","0","1","0","0","4","1","1","1","0","0","0","0","0","1","1","1","admin","South Carolina","2006-06-14","2014-06-05","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","access"
"South Carolina","2006-06-14","2014-06-05","1","0","1","0","0","0","0","0","0","0","0","1","0","0","4","1","1","1","0","0","0","0","0","1","1","1","admin","South Carolina","2006-06-14","2014-06-05","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","access","South Carolina","2006-06-14","2014-06-05","1","0","1","0","0","0","0","0","0","0","0","1","0","0","4","1","1","1","0","0","0","0","0","1","1","1","admin"
"South Dakota","2011-05-30","2016-07-01","1","0","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","1","0","0","1","1","1","admin","South Dakota","2011-05-30","2016-07-01","1","0","0","0","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","1","0","0","1","1","1","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Dakota","2010-07-01","2011-05-29","1","0","0","0","1","0","0","0","1","0","0","0","1","0","4","1","0","0","0","1","1","0","0","1","1","1","admin","South Dakota","2010-07-01","2011-05-29","1","0","0","0","1","0","0","0","1","0","0","0","1","0","4","1","0","0","0","1","1","0","0","1","1","1","admin","South Dakota","2010-07-01","2011-05-29","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","access"
"South Dakota","2010-07-01","2011-05-29","1","0","0","0","1","0","0","0","1","0","0","0","1","0","4","1","0","0","0","1","1","0","0","1","1","1","admin","South Dakota","2010-07-01","2011-05-29","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","access","South Dakota","2010-07-01","2011-05-29","1","0","0","0","1","0","0","0","1","0","0","0","1","0","4","1","0","0","0","1","1","0","0","1","1","1","admin"
"Tennessee","2003-01-01","2004-05-16","1","0","0","0","1","0","0","0","0","0","0","1","1","1","4","0",".",".",".",".",".",".",".","1","0",".","admin","Tennessee","2003-01-01","2004-05-16","1","0","0","0","1","0","0","0","0","0","0","1","1","1","4","0",".",".",".",".",".",".",".","1","0",".","admin","Tennessee","2003-01-01","2004-05-16","1","1","1","1","1","0","0","1","1","1","0","1","1","1","0","0","0","1","0","0","0","1","0",".",".",".",".","access"
"Tennessee","2003-01-01","2004-05-16","1","0","0","0","1","0","0","0","0","0","0","1","1","1","4","0",".",".",".",".",".",".",".","1","0",".","admin","Tennessee","2003-01-01","2004-05-16","1","1","1","1","1","0","0","1","1","1","0","1","1","1","0","0","0","1","0","0","0","1","0",".",".",".",".","access","Tennessee","2003-01-01","2004-05-16","1","0","0","0","1","0","0","0","0","0","0","1","1","1","4","0",".",".",".",".",".",".",".","1","0",".","admin"
"Tennessee","2011-07-01","2012-05-09","1","0","0","0","1","0","0","0","1","0","0","0","1","1","4","1","0","1","0","1","0","0","0","1","0",".","admin","Tennessee","2011-07-01","2012-05-09","1","0","0","0","1","0","0","0","1","0","0","0","1","1","4","1","0","1","0","1","0","0","0","1","0",".","admin","Tennessee","2011-07-01","2012-05-09","1","1","1","1","1","0","0","1","1","1","0","1","1","1","0","0","0","1","0","1","0","0","0",".",".",".",".","access"
"Tennessee","2011-07-01","2012-05-09","1","0","0","0","1","0","0","0","1","0","0","0","1","1","4","1","0","1","0","1","0","0","0","1","0",".","admin","Tennessee","2011-07-01","2012-05-09","1","1","1","1","1","0","0","1","1","1","0","1","1","1","0","0","0","1","0","1","0","0","0",".",".",".",".","access","Tennessee","2011-07-01","2012-05-09","1","0","0","0","1","0","0","0","1","0","0","0","1","1","4","1","0","1","0","1","0","0","0","1","0",".","admin"
"Tennessee","2016-04-27","2016-07-01","1","0","1","0","0","0","0","0","1","0","0","0","1","1","3","1","0","1","0","1","0","0","0","1","1","1","admin","Tennessee","2016-04-27","2016-07-01","1","0","1","0","0","0","0","0","1","0","0","0","1","1","3","1","0","1","0","1","0","0","0","1","1","1","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tennessee","2012-05-10","2012-06-11","1","0","1","0","0","0","0","0","1","0","0","0","1","1","4","1","0","1","0","1","0","0","0","1","1","1","admin","Tennessee","2012-05-10","2012-06-11","1","0","1","0","0","0","0","0","1","0","0","0","1","1","4","1","0","1","0","1","0","0","0","1","1","1","admin","Tennessee","2012-05-10","2012-06-11","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","0","1","0","1","0","0","1","0","1","0","0","access"
"Tennessee","2012-05-10","2012-06-11","1","0","1","0","0","0","0","0","1","0","0","0","1","1","4","1","0","1","0","1","0","0","0","1","1","1","admin","Tennessee","2012-05-10","2012-06-11","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","0","1","0","1","0","0","1","0","1","0","0","access","Tennessee","2012-05-10","2012-06-11","1","0","1","0","0","0","0","0","1","0","0","0","1","1","4","1","0","1","0","1","0","0","0","1","1","1","admin"
"Texas","1998-01-01","1999-08-31","1","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","admin","Texas","1998-01-01","1999-08-31","1","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","admin","Texas","1998-01-01","1999-08-31","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","access"
"Texas","1998-01-01","1999-08-31","1","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","admin","Texas","1998-01-01","1999-08-31","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","access","Texas","1998-01-01","1999-08-31","1","1","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","admin"
"Texas","2013-05-09","2013-08-31","1","1","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","1","1","1","0","1","1","1","admin","Texas","2013-05-09","2013-08-31","1","1","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","1","1","1","0","1","1","1","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Utah","2007-07-01","2008-05-04","1","0","0","0","1","0","0","1","0","0","0","0","0","0","4","0",".",".",".",".",".",".",".","1","0",".","admin","Utah","2007-07-01","2008-05-04","1","0","0","0","1","0","0","1","0","0","0","0","0","0","4","0",".",".",".",".",".",".",".","1","0",".","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Utah","2006-05-01","2007-04-29","1","0","0","0","1","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0",".","admin","Utah","2006-05-01","2007-04-29","1","0","0","0","1","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0",".","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Utah","2003-05-05","2004-05-02","1","0","0","0","1","0","0","1","0","0","0","0","1","0","4","0",".",".",".",".",".",".",".","1","0",".","admin","Utah","2003-05-05","2004-05-02","1","0","0","0","1","0","0","1","0","0","0","0","1","0","4","0",".",".",".",".",".",".",".","1","0",".","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Utah","1998-01-01","1998-05-03","1","0","0","0","1","0","0","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","1","0",".","admin","Utah","1998-01-01","1998-05-02","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","access","Utah","1998-01-01","1998-05-03","1","0","0","0","1","0","0","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","1","0",".","admin"
"Utah","1998-01-01","1998-05-03","1","0","0","0","1","0","0","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","1","0",".","admin","Utah","1998-01-01","1998-05-03","1","0","0","0","1","0","0","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","1","0",".","admin","Utah","1998-01-01","1998-05-02","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","access"
"Utah","2011-03-16","2011-05-09","1","0","0","0","1","0","0","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0",".","admin","Utah","2011-03-16","2011-05-09","1","0","0","0","1","0","0","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0",".","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Utah","2012-01-01","2012-05-07","1","0","0","0","1","0","0","1","1","1","0","0","1","0","4","0",".",".",".",".",".",".",".","1","0",".","admin","Utah","2012-01-01","2012-05-07","1","0","0","0","1","0","0","1","1","1","0","0","1","0","4","0",".",".",".",".",".",".",".","1","0",".","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Utah","2014-05-13","2014-06-30","1","0","0","0","1","0","0","1","1","1","0","0","1","0","4","0",".",".",".",".",".",".",".","1","1","0","admin","Utah","2014-05-13","2014-06-30","1","0","0","0","1","0","0","1","1","1","0","0","1","0","4","0",".",".",".",".",".",".",".","1","1","0","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vermont","2006-07-01","2008-05-31","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","0","1","1","1","admin","Vermont","2006-07-01","2008-05-31","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","0","1","1","1","admin","Vermont","2006-07-01","2008-05-31","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0",".",".",".",".","0",".",".",".",".","access"
"Vermont","2006-07-01","2008-05-31","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","0","1","1","1","admin","Vermont","2006-07-01","2008-05-31","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0",".",".",".",".","0",".",".",".",".","access","Vermont","2006-07-01","2008-05-31","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","0","1","1","1","admin"
"Vermont","2008-06-01","2008-06-30","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","1","1","0","0","1","1","1","admin","Vermont","2008-06-01","2008-06-30","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","1","1","0","0","1","1","1","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vermont","2013-07-01","2013-09-30","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","1","0","0","0","0","1","1","0","admin","Vermont","2013-07-01","2013-09-30","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","1","0","0","0","0","1","1","0","admin","Vermont","2013-07-01","2013-09-30","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0",".",".",".",".","0",".",".",".",".","access"
"Vermont","2013-07-01","2013-09-30","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","1","0","0","0","0","1","1","0","admin","Vermont","2013-07-01","2013-09-30","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0",".",".",".",".","0",".",".",".",".","access","Vermont","2013-07-01","2013-09-30","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","1","0","0","0","0","1","1","0","admin"
"Vermont","2010-07-01","2012-06-30","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","0","1","1","0","admin","Vermont","2010-07-01","2012-06-30","1","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","0","1","1","0","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Virginia","2002-07-01","2003-09-09","1","0","1","0","0","0","0","1","0","1","0","0","0","0","4","0",".",".",".",".",".",".",".","1","0",".","admin","Virginia","2002-07-01","2003-09-09","1","0","1","0","0","0","0","1","0","1","0","0","0","0","4","0",".",".",".",".",".",".",".","1","0",".","admin","Virginia","2002-07-01","2003-09-09","1","1","0","1","0","0","0","1","1","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","access"
"Virginia","2002-07-01","2003-09-09","1","0","1","0","0","0","0","1","0","1","0","0","0","0","4","0",".",".",".",".",".",".",".","1","0",".","admin","Virginia","2002-07-01","2003-09-09","1","1","0","1","0","0","0","1","1","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","access","Virginia","2002-07-01","2003-09-09","1","0","1","0","0","0","0","1","0","1","0","0","0","0","4","0",".",".",".",".",".",".",".","1","0",".","admin"
"Virginia","2006-08-23","2009-03-15","1","0","1","0","0","0","0","1","0","1","0","0","1","0","4","1","0","0","0","1","0","1","0","1","0",".","admin","Virginia","2006-08-23","2009-03-15","1","0","1","0","0","0","0","1","0","1","0","0","1","0","4","1","0","0","0","1","0","1","0","1","0",".","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Virginia","2012-07-01","2013-06-30","1","0","1","0","0","0","0","1","0","1","0","0","1","0","4","1","0","0","0","1","0","1","0","1","1","1","admin","Virginia","2012-07-01","2013-06-30","1","0","1","0","0","0","0","1","0","1","0","0","1","0","4","1","0","0","0","1","0","1","0","1","1","1","admin","Virginia","2012-07-01","2013-06-30","1","1","1","1","1","0","0","1","1","0","0","1","0","0","0","1","1","1","0","1","0","0","1","0","1","0","0","access"
"Virginia","2012-07-01","2013-06-30","1","0","1","0","0","0","0","1","0","1","0","0","1","0","4","1","0","0","0","1","0","1","0","1","1","1","admin","Virginia","2012-07-01","2013-06-30","1","1","1","1","1","0","0","1","1","0","0","1","0","0","0","1","1","1","0","1","0","0","1","0","1","0","0","access","Virginia","2012-07-01","2013-06-30","1","0","1","0","0","0","0","1","0","1","0","0","1","0","4","1","0","0","0","1","0","1","0","1","1","1","admin"
"Washington","2007-07-22","2011-06-30","1","0","1","0","0","0","0","1","0","1","0","0","0","1","4","0",".",".",".",".",".",".",".","1","1","1","admin","Washington","2007-07-22","2011-06-30","1","0","1","0","0","0","0","1","0","1","0","0","0","1","4","0",".",".",".",".",".",".",".","1","1","1","admin","Washington","2007-07-22","2011-06-30","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","access"
"Washington","2007-07-22","2011-06-30","1","0","1","0","0","0","0","1","0","1","0","0","0","1","4","0",".",".",".",".",".",".",".","1","1","1","admin","Washington","2007-07-22","2011-06-30","1","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","access","Washington","2007-07-22","2011-06-30","1","0","1","0","0","0","0","1","0","1","0","0","0","1","4","0",".",".",".",".",".",".",".","1","1","1","admin"
"West Virginia","1998-01-01","2002-08-31","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0",".",".",".",".",".",".",".","1","1","1","admin","West Virginia","1998-01-01","2002-08-31","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0",".",".",".",".",".",".",".","1","1","1","admin","West Virginia","1998-01-01","2002-08-31","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0",".",".",".",".","access"
"West Virginia","1998-01-01","2002-08-31","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0",".",".",".",".",".",".",".","1","1","1","admin","West Virginia","1998-01-01","2002-08-31","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0",".",".",".",".","access","West Virginia","1998-01-01","2002-08-31","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0",".",".",".",".",".",".",".","1","1","1","admin"
"West Virginia","2013-06-10","2014-05-29","1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","0","admin","West Virginia","2013-06-10","2014-05-29","1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","0","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Virginia","2012-06-08","2013-06-09","1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","1","admin","West Virginia","2012-06-08","2013-06-09","1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","1","admin","West Virginia","2012-06-08","2013-06-09","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","access"
"West Virginia","2012-06-08","2013-06-09","1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","1","admin","West Virginia","2012-06-08","2013-06-09","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","access","West Virginia","2012-06-08","2013-06-09","1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","1","admin"
"West Virginia","2015-05-17","2015-06-09","1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","1","1","0","0","0","0","1","1","0","admin","West Virginia","2015-05-17","2015-06-09","1","0","0","0","1","0","0","1","1","1","1","0","1","1","0","1","1","1","1","0","0","0","0","1","1","0","admin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
